#============================================================================================
#ANSOFT                                                                              10/31/19
#Patch Transfer Function                                                             18:33:59
#
#--------------------------------------------------------------------------------------------
#        Freq [GHz]               vRe []               vIm []
24.000000000000000     0.001180925416213    -0.002884614386586
24.010000000000002     0.001172244834293    -0.002895189939463
24.020000000000000     0.001163454550023    -0.002905775227767
24.030000000000001     0.001154553669336    -0.002916369625649
24.039999999999999     0.001145540893345    -0.002926971911214
24.050000000000001     0.001136415278312    -0.002937581408942
24.059999999999999     0.001127175666912    -0.002948197175093
24.070000000000000     0.001117821048349    -0.002958818186454
24.079999999999998     0.001108350208181    -0.002969443489351
24.090000000000000     0.001098762133127    -0.002980072199648
24.100000000000001     0.001089055703116    -0.002990703095451
24.109999999999999     0.001079229808013    -0.003001335183347
24.120000000000001     0.001069283409702    -0.003011967599071
24.129999999999999     0.001059215345894    -0.003022598922044
24.140000000000001     0.001049024521354    -0.003033228148922
24.149999999999999     0.001038709888031    -0.003043854296228
24.160000000000000     0.001028270313440    -0.003054475943385
24.170000000000002     0.001017704724695    -0.003065091947971
24.180000000000000     0.001007011976891    -0.003075701107958
24.190000000000001     0.000996191044331    -0.003086302092176
24.199999999999999     0.000985240811912    -0.003096893728400
24.210000000000001     0.000974160191849    -0.003107474486779
24.219999999999999     0.000962948113741    -0.003118043165284
24.230000000000000     0.000951603502223    -0.003128598273800
24.239999999999998     0.000940125281926    -0.003139138381815
24.250000000000000     0.000928512447022    -0.003149662178027
24.260000000000002     0.000916763815352    -0.003160168033243
24.270000000000000     0.000904878468012    -0.003170654387808
24.280000000000001     0.000892855289898    -0.003181119910551
24.289999999999999     0.000880693275181    -0.003191562942476
24.300000000000001     0.000868391378296    -0.003201981705379
24.309999999999999     0.000855948648054    -0.003212374689274
24.320000000000000     0.000843363989217    -0.003222740125891
24.329999999999998     0.000830636465498    -0.003233076376102
24.340000000000000     0.000817765068583    -0.003243381671636
24.350000000000001     0.000804748862184    -0.003253654224353
24.359999999999999     0.000791586890141    -0.003263892107037
24.370000000000001     0.000778278183881    -0.003274093551417
24.379999999999999     0.000764821866717    -0.003284256848826
24.390000000000001     0.000751217002361    -0.003294379774023
24.399999999999999     0.000737462686808    -0.003304460469332
24.410000000000000     0.000723558049582    -0.003314496858523
24.420000000000002     0.000709502278570    -0.003324487093853
24.430000000000000     0.000695294536823    -0.003334428880542
24.440000000000001     0.000680933963799    -0.003344320291375
24.449999999999999     0.000666419797056    -0.003354159051439
24.460000000000001     0.000651751253040    -0.003363943024903
24.469999999999999     0.000636927632639    -0.003373669907053
24.480000000000000     0.000621948192037    -0.003383337621661
24.489999999999998     0.000606812223428    -0.003392943685200
24.500000000000000     0.000591519079854    -0.003402485832694
24.510000000000002     0.000576068132981    -0.003411961670021
24.520000000000000     0.000560458769380    -0.003421368842800
24.530000000000001     0.000544690366927    -0.003430704758229
24.539999999999999     0.000528762469893    -0.003439967201000
24.550000000000001     0.000512674523212    -0.003449153171014
24.559999999999999     0.000496426030177    -0.003458260661581
24.570000000000000     0.000480016582249    -0.003467286702402
24.579999999999998     0.000463445746983    -0.003476228770216
24.590000000000000     0.000446713189103    -0.003485084242416
24.600000000000001     0.000429818579077    -0.003493850277849
24.609999999999999     0.000412761607864    -0.003502524243976
24.620000000000001     0.000395542027254    -0.003511103349313
24.629999999999999     0.000378159669777    -0.003519584722902
24.640000000000001     0.000360614354752    -0.003527965473919
24.649999999999999     0.000342905988116    -0.003536242781077
24.660000000000000     0.000325034493345    -0.003544413803221
24.670000000000002     0.000306999868654    -0.003552475401173
24.680000000000000     0.000288802152916    -0.003560424743713
24.690000000000001     0.000270441419035    -0.003568258701597
24.699999999999999     0.000251917835475    -0.003575974284658
24.710000000000001     0.000233231571125    -0.003583568323916
24.719999999999999     0.000214382880547    -0.003591037819272
24.730000000000000     0.000195372103129    -0.003598379552072
24.739999999999998     0.000176199570598    -0.003605590412944
24.750000000000000     0.000156865724885    -0.003612667153432
24.760000000000002     0.000137371076491    -0.003619606445611
24.770000000000000     0.000117716168202    -0.003626405229777
24.780000000000001     0.000097901594357    -0.003633060038924
24.789999999999999     0.000077928055078    -0.003639567793481
24.800000000000001     0.000057796309626    -0.003645925066180
24.809999999999999     0.000037507182919    -0.003652128390018
24.820000000000000     0.000017061532861    -0.003658174456936
24.829999999999998    -0.000003539639531    -0.003664059948944
24.840000000000000    -0.000024295319748    -0.003669781438772
24.850000000000001    -0.000045204399485    -0.003675335519024
24.859999999999999    -0.000066265692578    -0.003680718742564
24.870000000000001    -0.000087477939092    -0.003685927672190
24.879999999999999    -0.000108839784884    -0.003690958850833
24.890000000000001    -0.000130349840733    -0.003695808761818
24.899999999999999    -0.000152006582993    -0.003700474107023
24.910000000000000    -0.000173808440835    -0.003704951220762
24.920000000000002    -0.000195753758988    -0.003709236685701
24.930000000000000    -0.000217840760488    -0.003713326995101
24.940000000000001    -0.000240067652229    -0.003717218771365
24.949999999999999    -0.000262432500785    -0.003720908477950
24.960000000000001    -0.000284933290464    -0.003724392548513
24.969999999999999    -0.000307567934560    -0.003727667635259
24.980000000000000    -0.000330334262161    -0.003730730251316
24.989999999999998    -0.000353229978331    -0.003733576909813
25.000000000000000    -0.000376252751662    -0.003736204213284
25.010000000000002    -0.000399400121054    -0.003738608714594
25.020000000000000    -0.000422669530337    -0.003740787165291
25.030000000000001    -0.000446058344491    -0.003742735939424
25.039999999999999    -0.000469563865474    -0.003744451828278
25.050000000000001    -0.000493183233504    -0.003745931573465
25.059999999999999    -0.000516913567069    -0.003747171757652
25.070000000000000    -0.000540751828428    -0.003748169132385
25.079999999999998    -0.000564694911232    -0.003748920508816
25.090000000000000    -0.000588739680728    -0.003749422737834
25.100000000000001    -0.000612882785783    -0.003749672600787
25.109999999999999    -0.000637120904681    -0.003749667057838
25.120000000000001    -0.000661450473249    -0.003749402890337
25.129999999999999    -0.000685868000271    -0.003748877257128
25.140000000000001    -0.000710369807022    -0.003748087128310
25.149999999999999    -0.000734952117921    -0.003747029553451
25.160000000000000    -0.000759611109732    -0.003745701731134
25.170000000000002    -0.000784342827440    -0.003744100929478
25.180000000000000    -0.000809143257005    -0.003742224406671
25.190000000000001    -0.000834008277675    -0.003740069470569
25.199999999999999    -0.000858933680608    -0.003737633597909
25.210000000000001    -0.000883915177337    -0.003734914195888
25.219999999999999    -0.000908948429681    -0.003731908820717
25.230000000000000    -0.000934028910562    -0.003728615167682
25.239999999999998    -0.000959152140160    -0.003725031110884
25.250000000000000    -0.000984313404589    -0.003721154156862
25.260000000000002    -0.001009508097835    -0.003716982428069
25.270000000000000    -0.001034731411714    -0.003712513888014
25.280000000000001    -0.001059978412545    -0.003707746579678
25.289999999999999    -0.001085244269557    -0.003702678814262
25.300000000000001    -0.001110523913872    -0.003697308734088
25.309999999999999    -0.001135812269782    -0.003691634680159
25.320000000000000    -0.001161104246678    -0.003685655370977
25.329999999999998    -0.001186394560856    -0.003679369227018
25.340000000000000    -0.001211678024850    -0.003672775056188
25.350000000000001    -0.001236949265549    -0.003665871567054
25.359999999999999    -0.001262202891837    -0.003658657895349
25.370000000000001    -0.001287433539297    -0.003651133027793
25.379999999999999    -0.001312635577773    -0.003643295961042
25.390000000000001    -0.001337803630429    -0.003635146277862
25.399999999999999    -0.001362932046000    -0.003626683312670
25.410000000000000    -0.001388015175704    -0.003617906648231
25.420000000000002    -0.001413047462650    -0.003608815877248
25.430000000000000    -0.001438023101594    -0.003599410850709
25.440000000000001    -0.001462936457413    -0.003589691598416
25.449999999999999    -0.001487781791918    -0.003579658160106
25.460000000000001    -0.001512553296141    -0.003569310794064
25.469999999999999    -0.001537245143726    -0.003558649748645
25.480000000000000    -0.001561851647398    -0.003547675749038
25.489999999999998    -0.001586366931132    -0.003536389152869
25.500000000000000    -0.001610785171057    -0.003524790913815
25.510000000000002    -0.001635100597941    -0.003512881945812
25.520000000000000    -0.001659307360594    -0.003500663182667
25.530000000000001    -0.001683399635146    -0.003488136084693
25.539999999999999    -0.001707371669748    -0.003475301714840
25.550000000000001    -0.001731217764707    -0.003462161612893
25.559999999999999    -0.001754931924788    -0.003448717606731
25.570000000000000    -0.001778508653946    -0.003434971345412
25.579999999999998    -0.001801942073674    -0.003420924676683
25.590000000000000    -0.001825226596036    -0.003406579815848
25.600000000000001    -0.001848356444347    -0.003391938849070
25.609999999999999    -0.001871326244258    -0.003377004150601
25.620000000000001    -0.001894130310973    -0.003361778233770
25.629999999999999    -0.001916763148448    -0.003346263562235
25.640000000000001    -0.001939219347563    -0.003330463126163
25.649999999999999    -0.001961493404820    -0.003314379657433
25.660000000000000    -0.001983580134616    -0.003298016334959
25.670000000000002    -0.002005474137764    -0.003281376138974
25.680000000000000    -0.002027170318065    -0.003264462496745
25.690000000000001    -0.002048663574358    -0.003247278775934
25.699999999999999    -0.002069948790574    -0.003229828503150
25.710000000000001    -0.002091021113904    -0.003212115433483
25.719999999999999    -0.002111875587228    -0.003194143322029
25.730000000000000    -0.002132507437206    -0.003175916112626
25.739999999999998    -0.002152912138853    -0.003157437719313
25.750000000000000    -0.002173084943666    -0.003138712374020
25.760000000000002    -0.002193021376329    -0.003119744388150
25.770000000000000    -0.002212717110537    -0.003100537983697
25.780000000000001    -0.002232167879593    -0.003081097869430
25.789999999999999    -0.002251369536005    -0.003061428466025
25.800000000000001    -0.002270317892549    -0.003041534323304
25.809999999999999    -0.002289009248767    -0.003021420448058
25.820000000000000    -0.002307439611150    -0.003001091519250
25.829999999999998    -0.002325605467991    -0.002980552533736
25.840000000000000    -0.002343503103932    -0.002959808557912
25.850000000000001    -0.002361129235752    -0.002938864678041
25.859999999999999    -0.002378480341809    -0.002917726020121
25.870000000000001    -0.002395553392200    -0.002896397898900
25.879999999999999    -0.002412345317287    -0.002874885639060
25.890000000000001    -0.002428853300749    -0.002853194575216
25.899999999999999    -0.002445074511366    -0.002831330141326
25.910000000000000    -0.002461006192423    -0.002809297821016
25.920000000000002    -0.002476645974636    -0.002787103207189
25.930000000000000    -0.002491991488719    -0.002764751882814
25.940000000000001    -0.002507040593873    -0.002742249470595
25.949999999999999    -0.002521791059890    -0.002719601593236
25.960000000000001    -0.002536241093663    -0.002696814052257
25.969999999999999    -0.002550388782878    -0.002673892410758
25.980000000000000    -0.002564232622516    -0.002650842639137
25.989999999999998    -0.002577770898945    -0.002627670270693
26.000000000000000    -0.002591002608818    -0.002604381216219
26.010000000000002    -0.002603926202416    -0.002580981426245
26.020000000000000    -0.002616540711163    -0.002557476444003
26.030000000000001    -0.002628845176417    -0.002533872150486
26.039999999999999    -0.002640839022000    -0.002510174357146
26.050000000000001    -0.002652521234633    -0.002486388895303
26.059999999999999    -0.002663891536161    -0.002462521636016
26.070000000000000    -0.002674949489484    -0.002438578162253
26.079999999999998    -0.002685694836313    -0.002414564404676
26.090000000000000    -0.002696127566715    -0.002390485906516
26.100000000000001    -0.002706247541614    -0.002366348598437
26.109999999999999    -0.002716055108701    -0.002342158033604
26.120000000000001    -0.002725550426923    -0.002317919814854
26.129999999999999    -0.002734734022788    -0.002293639554958
26.140000000000001    -0.002743606412868    -0.002269323015697
26.149999999999999    -0.002752168272684    -0.002244975526721
26.160000000000000    -0.002760420247952    -0.002220602576624
26.170000000000002    -0.002768363500963    -0.002196209673868
26.180000000000000    -0.002775998985390    -0.002171802098432
26.190000000000001    -0.002783327803921    -0.002147385333943
26.199999999999999    -0.002790351188384    -0.002122964511367
26.210000000000001    -0.002797070678565    -0.002098544821276
26.219999999999999    -0.002803487585767    -0.002074131424438
26.230000000000000    -0.002809603568985    -0.002049729377315
26.239999999999998    -0.002815420297151    -0.002025343800938
26.250000000000000    -0.002820939697480    -0.002000979453746
26.260000000000002    -0.002826163508441    -0.001976641183582
26.270000000000000    -0.002831093766526    -0.001952333917764
26.280000000000001    -0.002835732567832    -0.001928062255783
26.289999999999999    -0.002840081978653    -0.001903830886539
26.300000000000001    -0.002844144373240    -0.001879644295281
26.309999999999999    -0.002847922066242    -0.001855506897720
26.320000000000000    -0.002851417402106    -0.001831423164204
26.329999999999998    -0.002854632953768    -0.001807397306794
26.340000000000000    -0.002857571214687    -0.001783433562388
